disease,state,year,vaccine,incidence
MEASLES,SD,1950,FALSE,102.59
MEASLES,SD,1951,FALSE,106.72
MEASLES,SD,1952,FALSE,115.26
MEASLES,SD,1953,FALSE,68.81
MEASLES,SD,1954,FALSE,123.53
MEASLES,SD,1955,FALSE,63.59
MEASLES,SD,1956,FALSE,86.75
MEASLES,SD,1957,FALSE,81.49
MEASLES,SD,1958,FALSE,18.41
MEASLES,SD,1959,FALSE,129.12
MEASLES,SD,1960,FALSE,17.59
MEASLES,SD,1961,FALSE,21.72
MEASLES,SD,1962,FALSE,64.25
MEASLES,SD,1963,TRUE,12.53
MEASLES,SD,1964,TRUE,9.86
MEASLES,SD,1965,TRUE,16.73
MEASLES,SD,1966,TRUE,5.87
MEASLES,SD,1967,TRUE,8.67
MEASLES,SD,1968,TRUE,0.6
MEASLES,SD,1969,TRUE,7.640000000000001
MEASLES,SD,1970,TRUE,15.790000000000001
MEASLES,SD,1971,TRUE,31.34
MEASLES,SD,1972,TRUE,1.78
MEASLES,SD,1973,TRUE,0.43999999999999995
MEASLES,SD,1974,TRUE,4.12
MEASLES,SD,1975,TRUE,51.88
MEASLES,SD,1976,TRUE,0.74
MEASLES,SD,1977,TRUE,10.62
MEASLES,SD,1979,TRUE,0.28
MEASLES,SD,1990,TRUE,2.29
MEASLES,SD,1997,TRUE,1.2000000000000002
MEASLES,TN,1928,FALSE,315.43
MEASLES,TN,1929,FALSE,33.04
MEASLES,TN,1930,FALSE,179.91
MEASLES,TN,1931,FALSE,134.79
MEASLES,TN,1932,FALSE,68.99
MEASLES,TN,1933,FALSE,133.48
MEASLES,TN,1934,FALSE,647.85
MEASLES,TN,1935,FALSE,51.31
MEASLES,TN,1936,FALSE,50.18
MEASLES,TN,1937,FALSE,106.41
MEASLES,TN,1938,FALSE,403.65
MEASLES,TN,1939,FALSE,108.43
MEASLES,TN,1940,FALSE,95.17
MEASLES,TN,1941,FALSE,278.13
MEASLES,TN,1942,FALSE,106.34
MEASLES,TN,1943,FALSE,194.95000000000002
MEASLES,TN,1944,FALSE,184.38
MEASLES,TN,1945,FALSE,65.8
MEASLES,TN,1946,FALSE,150.47
MEASLES,TN,1947,FALSE,61
MEASLES,TN,1948,FALSE,127.53999999999999
MEASLES,TN,1949,FALSE,252.76
MEASLES,TN,1950,FALSE,104.1
MEASLES,TN,1951,FALSE,80.64
MEASLES,TN,1952,FALSE,200.48
MEASLES,TN,1953,FALSE,84.73
MEASLES,TN,1954,FALSE,416.4
MEASLES,TN,1955,FALSE,172.07
MEASLES,TN,1956,FALSE,617
MEASLES,TN,1957,FALSE,455.99
MEASLES,TN,1958,FALSE,793.55
MEASLES,TN,1959,FALSE,275.98
MEASLES,TN,1960,FALSE,535.9
MEASLES,TN,1961,FALSE,403.1
MEASLES,TN,1962,FALSE,666.3199999999999
MEASLES,TN,1963,TRUE,183.55
MEASLES,TN,1964,TRUE,629.43
MEASLES,TN,1965,TRUE,238.12
MEASLES,TN,1966,TRUE,332.74
MEASLES,TN,1967,TRUE,53.62
MEASLES,TN,1968,TRUE,1.73
MEASLES,TN,1969,TRUE,0.53
MEASLES,TN,1970,TRUE,13.53
MEASLES,TN,1971,TRUE,24.69
MEASLES,TN,1972,TRUE,4.66
MEASLES,TN,1973,TRUE,3.9
MEASLES,TN,1974,TRUE,1.29
MEASLES,TN,1975,TRUE,4.09
MEASLES,TN,1976,TRUE,4.8
MEASLES,TN,1977,TRUE,15.75
MEASLES,TN,1978,TRUE,22.26
MEASLES,TN,1979,TRUE,1.73
MEASLES,TN,1980,TRUE,3.83
MEASLES,TN,1981,TRUE,0.08
MEASLES,TN,1982,TRUE,0.12
MEASLES,TN,1983,TRUE,0.02
MEASLES,TN,1986,TRUE,1.2
MEASLES,TN,1988,TRUE,0.02
MEASLES,TN,1989,TRUE,2.85
MEASLES,TN,1990,TRUE,1.93
MEASLES,TN,1991,TRUE,0.2
MEASLES,TN,1993,TRUE,0
MEASLES,TN,1994,TRUE,0.53
MEASLES,TN,1996,TRUE,0.04
MEASLES,TN,1997,TRUE,0.05
MEASLES,TN,1998,TRUE,0
MEASLES,TX,1928,FALSE,97.35000000000001
MEASLES,TX,1929,FALSE,71.28
MEASLES,TX,1930,FALSE,73.12
MEASLES,TX,1931,FALSE,39.56
MEASLES,TX,1932,FALSE,76.58
MEASLES,TX,1933,FALSE,361.4
MEASLES,TX,1934,FALSE,490.66
MEASLES,TX,1935,FALSE,64.07
MEASLES,TX,1936,FALSE,125.58
MEASLES,TX,1937,FALSE,235.14000000000001
MEASLES,TX,1938,FALSE,95.34
MEASLES,TX,1939,FALSE,115.98
MEASLES,TX,1940,FALSE,249.88
MEASLES,TX,1941,FALSE,308.34
MEASLES,TX,1942,FALSE,517.23
MEASLES,TX,1943,FALSE,233.42
MEASLES,TX,1944,FALSE,542.2
MEASLES,TX,1945,FALSE,188.85999999999999
MEASLES,TX,1946,FALSE,410.13
MEASLES,TX,1947,FALSE,109.48
MEASLES,TX,1948,FALSE,583.88
MEASLES,TX,1949,FALSE,749.48
MEASLES,TX,1950,FALSE,175.65
MEASLES,TX,1951,FALSE,808.78
MEASLES,TX,1952,FALSE,283.26
MEASLES,TX,1953,FALSE,885.82
MEASLES,TX,1954,FALSE,906.12
MEASLES,TX,1955,FALSE,455.73
MEASLES,TX,1956,FALSE,755.24
MEASLES,TX,1957,FALSE,471.87
MEASLES,TX,1958,FALSE,889.53
MEASLES,TX,1959,FALSE,360.65
MEASLES,TX,1960,FALSE,516.19
MEASLES,TX,1961,FALSE,164.07
MEASLES,TX,1962,FALSE,665.61
MEASLES,TX,1963,TRUE,164.36
MEASLES,TX,1964,TRUE,383.18
MEASLES,TX,1965,TRUE,284.32
MEASLES,TX,1966,TRUE,239.95
MEASLES,TX,1967,TRUE,125.32
MEASLES,TX,1968,TRUE,47.58
MEASLES,TX,1969,TRUE,44.87
MEASLES,TX,1970,TRUE,72.35
MEASLES,TX,1971,TRUE,77.41
MEASLES,TX,1972,TRUE,13.17
MEASLES,TX,1973,TRUE,4.0600000000000005
MEASLES,TX,1974,TRUE,1.43
MEASLES,TX,1975,TRUE,2.23
MEASLES,TX,1976,TRUE,2.04
MEASLES,TX,1977,TRUE,13.99
MEASLES,TX,1978,TRUE,7.54
MEASLES,TX,1979,TRUE,4.54
MEASLES,TX,1980,TRUE,1.34
MEASLES,TX,1981,TRUE,6.03
MEASLES,TX,1982,TRUE,1.15
MEASLES,TX,1983,TRUE,0.24
MEASLES,TX,1984,TRUE,3.33
MEASLES,TX,1985,TRUE,2.56
MEASLES,TX,1986,TRUE,2.27
MEASLES,TX,1987,TRUE,2.51
MEASLES,TX,1988,TRUE,0.09
MEASLES,TX,1989,TRUE,18.43
MEASLES,TX,1990,TRUE,22.86
MEASLES,TX,1991,TRUE,1.23
MEASLES,TX,1992,TRUE,5.67
MEASLES,TX,1993,TRUE,0.06
MEASLES,TX,1994,TRUE,0.1
MEASLES,TX,1995,TRUE,0.09
MEASLES,TX,1996,TRUE,0.18
MEASLES,TX,1997,TRUE,0.07
MEASLES,TX,1999,TRUE,0.01
MEASLES,TX,2001,TRUE,0
MEASLES,TX,2002,TRUE,0
MEASLES,UT,1928,FALSE,16.830000000000002
MEASLES,UT,1929,FALSE,68.9
MEASLES,UT,1930,FALSE,1044.79
MEASLES,UT,1931,FALSE,29.72
MEASLES,UT,1932,FALSE,13.91
MEASLES,UT,1933,FALSE,402.1
MEASLES,UT,1934,FALSE,2184.87
MEASLES,UT,1935,FALSE,50.16
MEASLES,UT,1936,FALSE,117.89
MEASLES,UT,1937,FALSE,396.79
MEASLES,UT,1938,FALSE,1808.86
MEASLES,UT,1939,FALSE,1002.23
MEASLES,UT,1940,FALSE,1363.22
MEASLES,UT,1941,FALSE,281.09
MEASLES,UT,1942,FALSE,2589.06
MEASLES,UT,1943,FALSE,1211.27
MEASLES,UT,1944,FALSE,200.67
MEASLES,UT,1945,FALSE,746.1
MEASLES,UT,1946,FALSE,1244.57
MEASLES,UT,1947,FALSE,99.24
MEASLES,UT,1948,FALSE,910.94
MEASLES,UT,1949,FALSE,526.54
MEASLES,UT,1950,FALSE,879.2
MEASLES,UT,1951,FALSE,331.4
MEASLES,UT,1952,FALSE,652.51
MEASLES,UT,1953,FALSE,775.41
MEASLES,UT,1954,FALSE,1043.86
MEASLES,UT,1955,FALSE,101.05
MEASLES,UT,1956,FALSE,284.17
MEASLES,UT,1957,FALSE,1749.89
MEASLES,UT,1958,FALSE,458.83
MEASLES,UT,1959,FALSE,670.89
MEASLES,UT,1960,FALSE,551.77
MEASLES,UT,1961,FALSE,179.6
MEASLES,UT,1962,FALSE,430.57
MEASLES,UT,1963,TRUE,316.23
MEASLES,UT,1964,TRUE,260.75
MEASLES,UT,1965,TRUE,444.86
MEASLES,UT,1966,TRUE,68.2
MEASLES,UT,1967,TRUE,37.81
MEASLES,UT,1968,TRUE,2.04
MEASLES,UT,1969,TRUE,1.09
MEASLES,UT,1970,TRUE,3.52
MEASLES,UT,1971,TRUE,30.04
MEASLES,UT,1972,TRUE,13.709999999999999
MEASLES,UT,1973,TRUE,10.74
MEASLES,UT,1974,TRUE,1.21
MEASLES,UT,1975,TRUE,27.85
MEASLES,UT,1976,TRUE,166.51
MEASLES,UT,1977,TRUE,1.75
MEASLES,UT,1978,TRUE,3.2399999999999998
MEASLES,UT,1979,TRUE,1.52
MEASLES,UT,1980,TRUE,2.98
MEASLES,UT,1982,TRUE,0.19
MEASLES,UT,1983,TRUE,0.61
MEASLES,UT,1984,TRUE,1.69
MEASLES,UT,1986,TRUE,0.78
MEASLES,UT,1989,TRUE,6.8999999999999995
MEASLES,UT,1990,TRUE,8.5
MEASLES,UT,1991,TRUE,12.36
MEASLES,UT,1994,TRUE,7.8
MEASLES,UT,1995,TRUE,0
MEASLES,UT,1996,TRUE,5.77
MEASLES,UT,1997,TRUE,0.05
MEASLES,UT,1999,TRUE,0.1
MEASLES,UT,2000,TRUE,0.13
MEASLES,UT,2002,TRUE,0
MEASLES,VA,1932,FALSE,53.4
MEASLES,VA,1933,FALSE,351.88
MEASLES,VA,1934,FALSE,1158.76
MEASLES,VA,1935,FALSE,727.35
MEASLES,VA,1936,FALSE,127.83
MEASLES,VA,1937,FALSE,337.39
MEASLES,VA,1938,FALSE,475.81
MEASLES,VA,1939,FALSE,394.24
MEASLES,VA,1940,FALSE,203.84
MEASLES,VA,1941,FALSE,1035.28
MEASLES,VA,1942,FALSE,177.59
MEASLES,VA,1943,FALSE,341.34
MEASLES,VA,1944,FALSE,475.42
MEASLES,VA,1945,FALSE,64.45
MEASLES,VA,1946,FALSE,385.83
MEASLES,VA,1947,FALSE,242.18
MEASLES,VA,1948,FALSE,191.3
MEASLES,VA,1949,FALSE,649.31
MEASLES,VA,1950,FALSE,85.42
MEASLES,VA,1951,FALSE,408.71
MEASLES,VA,1952,FALSE,376.52
MEASLES,VA,1953,FALSE,138.96
MEASLES,VA,1954,FALSE,673.56
MEASLES,VA,1955,FALSE,120.1
MEASLES,VA,1956,FALSE,634.53
MEASLES,VA,1957,FALSE,128.67
MEASLES,VA,1958,FALSE,550.15
MEASLES,VA,1959,FALSE,349.29
MEASLES,VA,1960,FALSE,185.6
MEASLES,VA,1961,FALSE,285.95
MEASLES,VA,1962,FALSE,231.09
MEASLES,VA,1963,TRUE,172.45
MEASLES,VA,1964,TRUE,274.81
MEASLES,VA,1965,TRUE,93.32000000000001
MEASLES,VA,1966,TRUE,50.58
MEASLES,VA,1967,TRUE,51.99
MEASLES,VA,1968,TRUE,9.49
MEASLES,VA,1969,TRUE,20.26
MEASLES,VA,1970,TRUE,51.91
MEASLES,VA,1971,TRUE,32.37
MEASLES,VA,1972,TRUE,1.54
MEASLES,VA,1973,TRUE,8.74
MEASLES,VA,1974,TRUE,0.86
MEASLES,VA,1975,TRUE,0.85
MEASLES,VA,1976,TRUE,16.49
MEASLES,VA,1977,TRUE,50.79
MEASLES,VA,1978,TRUE,49.89
MEASLES,VA,1979,TRUE,6.01
MEASLES,VA,1980,TRUE,6.57
MEASLES,VA,1981,TRUE,0.24000000000000002
MEASLES,VA,1982,TRUE,0.15
MEASLES,VA,1983,TRUE,0.37
MEASLES,VA,1984,TRUE,0.07
MEASLES,VA,1985,TRUE,0.47000000000000003
MEASLES,VA,1986,TRUE,0.85
MEASLES,VA,1987,TRUE,0.02
MEASLES,VA,1988,TRUE,3.48
MEASLES,VA,1989,TRUE,0.42
MEASLES,VA,1990,TRUE,1.22
MEASLES,VA,1991,TRUE,0.36
MEASLES,VA,1992,TRUE,0.25
MEASLES,VA,1994,TRUE,0.04
MEASLES,VA,1996,TRUE,0.01
MEASLES,VA,1997,TRUE,0.03
MEASLES,VA,1998,TRUE,0
MEASLES,VA,1999,TRUE,0.25
MEASLES,VA,2000,TRUE,0.03
MEASLES,VA,2001,TRUE,0.01
MEASLES,VT,1928,FALSE,334.8
MEASLES,VT,1929,FALSE,105.31
MEASLES,VT,1930,FALSE,236.69
MEASLES,VT,1931,FALSE,318.4
MEASLES,VT,1932,FALSE,1146.08
MEASLES,VT,1933,FALSE,312.58
MEASLES,VT,1934,FALSE,380.66
MEASLES,VT,1935,FALSE,389.3
MEASLES,VT,1936,FALSE,2974.79
MEASLES,VT,1937,FALSE,289.31
MEASLES,VT,1938,FALSE,1652.64
MEASLES,VT,1939,FALSE,1029.19
MEASLES,VT,1940,FALSE,241.07
MEASLES,VT,1941,FALSE,384.64
MEASLES,VT,1942,FALSE,1071.29
MEASLES,VT,1943,FALSE,2323.73
MEASLES,VT,1944,FALSE,751.46
MEASLES,VT,1945,FALSE,179.96
MEASLES,VT,1946,FALSE,858.63
MEASLES,VT,1947,FALSE,1348.83
MEASLES,VT,1948,FALSE,407.12
MEASLES,VT,1949,FALSE,1711.3700000000001
MEASLES,VT,1950,FALSE,157.47
MEASLES,VT,1951,FALSE,1130.93
MEASLES,VT,1952,FALSE,1397.32
MEASLES,VT,1953,FALSE,148.93
MEASLES,VT,1954,FALSE,760.21
MEASLES,VT,1955,FALSE,1894.94
MEASLES,VT,1956,FALSE,340.86
MEASLES,VT,1957,FALSE,761.46
MEASLES,VT,1958,FALSE,549.2
MEASLES,VT,1959,FALSE,525.59
MEASLES,VT,1960,FALSE,893.32
MEASLES,VT,1961,FALSE,295.88
MEASLES,VT,1962,FALSE,518.32
MEASLES,VT,1963,TRUE,405.8
MEASLES,VT,1964,TRUE,596.77
MEASLES,VT,1965,TRUE,360.66
MEASLES,VT,1966,TRUE,79.16
MEASLES,VT,1967,TRUE,9.959999999999999
MEASLES,VT,1968,TRUE,1.8499999999999999
MEASLES,VT,1969,TRUE,0.6900000000000001
MEASLES,VT,1970,TRUE,1.98
MEASLES,VT,1971,TRUE,26.6
MEASLES,VT,1972,TRUE,17.07
MEASLES,VT,1973,TRUE,25.57
MEASLES,VT,1974,TRUE,11.879999999999999
MEASLES,VT,1975,TRUE,15.28
MEASLES,VT,1976,TRUE,34.37
MEASLES,VT,1977,TRUE,47.16
MEASLES,VT,1978,TRUE,10.52
MEASLES,VT,1979,TRUE,23.310000000000002
MEASLES,VT,1980,TRUE,41.88
MEASLES,VT,1981,TRUE,0.38
MEASLES,VT,1982,TRUE,0.38
MEASLES,VT,1984,TRUE,0.76
MEASLES,VT,1987,TRUE,3.99
MEASLES,VT,1989,TRUE,0.18
MEASLES,VT,1991,TRUE,0.71
MEASLES,VT,1993,TRUE,5.359999999999999
MEASLES,VT,1994,TRUE,0.17
MEASLES,VT,1996,TRUE,0.17
MEASLES,VT,1997,TRUE,9.88
MEASLES,VT,1998,TRUE,0
MEASLES,VT,2000,TRUE,0.16
MEASLES,VT,2001,TRUE,0.16
MEASLES,WA,1928,FALSE,344.82
MEASLES,WA,1929,FALSE,248.6
MEASLES,WA,1930,FALSE,631.64
MEASLES,WA,1931,FALSE,197.43
MEASLES,WA,1932,FALSE,631.93
MEASLES,WA,1933,FALSE,155.84
MEASLES,WA,1934,FALSE,473.84000000000003
MEASLES,WA,1935,FALSE,525.47
MEASLES,WA,1936,FALSE,463.74
MEASLES,WA,1937,FALSE,103.34
